wavelength_nm,intensity_au
5.376922684538258181e+02,-2.040590413611207028e-03
5.378095604107588770e+02,-2.610786097251042103e-04
5.379268556384806743e+02,-3.112057027923183727e-04
5.380441541341654101e+02,1.462040214457373858e-05
5.381614558949872844e+02,1.017162263488857092e-03
5.382787609181207245e+02,8.166538912200004430e-04
5.383960692007400439e+02,-1.789954948275136433e-03
5.385133807400193291e+02,-7.372859938636388069e-04
5.386306955331331210e+02,-1.113239191867745025e-03
5.387480135772553922e+02,2.903194140142516841e-04
5.388653348695604564e+02,1.042225810022464174e-03
5.389826594072228545e+02,-1.063112098800530862e-03
5.390999871874166729e+02,2.151287744134304134e-04
5.392173182073161115e+02,5.910819724175367124e-04
5.393346524640954840e+02,2.903194140142516841e-04
5.394519899549292177e+02,7.665267981527862807e-04
5.395693306769913988e+02,-1.113239191867745025e-03
5.396866746274564548e+02,8.918445308208216866e-04
5.398040218034984719e+02,-1.163366284934959187e-03
5.399213722022918773e+02,2.652558674806446029e-04
5.400387258210109849e+02,-1.564383029472672486e-03
5.401560826568298808e+02,3.968394867818082484e-05
5.402734427069229923e+02,-1.363874657203815836e-03
5.403908059684645195e+02,5.660184258839296313e-04
5.405081724386287760e+02,1.342988368425749148e-03
5.406255421145899618e+02,-6.370318077292104822e-04
5.407429149935223904e+02,1.148745882790020752e-04
5.408602910726003756e+02,-1.858879701242829397e-04
5.409776703489981173e+02,3.655100536150729276e-04
5.410950528198900429e+02,-3.863963423931396162e-04
5.412124384824502386e+02,2.401923209470374946e-04
5.413298273338530180e+02,4.657642397495012523e-04
5.414472193712728085e+02,5.660184258839296313e-04
5.415646145918836964e+02,5.910819724175367124e-04
5.416820129928599954e+02,-8.375401799980671316e-04
5.417994145713760190e+02,1.067289356556071255e-03
5.419168193246059673e+02,-3.112057027923183727e-04
5.420342272497243812e+02,-7.623495403972458881e-04
5.421516383439051197e+02,3.968394867818082484e-05
5.422690526043227237e+02,1.399381348126091699e-04
5.423864700281513933e+02,1.443242554560177473e-03
5.425038906125654421e+02,7.665267981527862807e-04
5.426213143547390700e+02,6.474749521178791280e-05
5.427387412518467045e+02,-3.613327958595325350e-04
5.428561713010624317e+02,-3.863963423931396162e-04
5.429736044995604516e+02,9.670351704216429301e-04
5.430910408445154189e+02,-2.610786097251042103e-04
5.432084803331013063e+02,3.655100536150729276e-04
5.433259229624923137e+02,-4.114598889267466974e-04
5.434433687298630957e+02,1.042225810022464174e-03
5.435608176323875114e+02,-1.489192389871851242e-03
5.436782696672401016e+02,2.652558674806446029e-04
5.437957248315949528e+02,1.668814473362641420e-03
5.439131831226264921e+02,4.407006932158941711e-04
5.440306445375088060e+02,-7.623495403972458881e-04
5.441481090734164354e+02,-9.628579126661025375e-04
5.442655767275234666e+02,1.242734182291320823e-03
5.443830474970042133e+02,5.660184258839296313e-04
5.445005213790329890e+02,-1.313747564136601674e-03
5.446179983707839938e+02,1.399381348126091699e-04
5.447354784694315413e+02,1.643750926829034339e-03
5.448529616721499451e+02,1.167543542690499580e-03
5.449704479761132916e+02,1.418179008026570391e-03
5.450879373784961217e+02,3.404465070814658464e-04
5.452054298764726354e+02,-5.869047146619963198e-04
5.453229254672169191e+02,6.913361585519650371e-04
5.454404241479033999e+02,4.657642397495012523e-04
5.455579259157063916e+02,4.657642397495012523e-04
5.456754307677999805e+02,-7.623495403972458881e-04
5.457929387013587075e+02,-8.563378398985460138e-05
5.459104497135566589e+02,1.042225810022464174e-03
5.460279638015681485e+02,6.412090654847508748e-04
5.461454809625673761e+02,-1.163366284934959187e-03
5.462630011937287691e+02,9.419716238880358489e-04
5.463805244922265274e+02,-1.539319482939065405e-03
5.464980508552348510e+02,-6.370318077292104822e-04
5.466155802799281673e+02,4.657642397495012523e-04
5.467331127634806762e+02,1.148745882790020752e-04
5.468506483030664640e+02,-1.965399774010385785e-03
5.469681868958600717e+02,-3.613327958595325350e-04
5.470857285390358129e+02,-2.360150631914971020e-04
5.472032732297676603e+02,2.652558674806446029e-04
5.473208209652300411e+02,6.913361585519650371e-04
5.474383717425973828e+02,-6.871589007964246446e-04
5.475559255590437715e+02,-3.362692493259254538e-04
5.476734824117434073e+02,1.493369647627391635e-03
5.477910422978708311e+02,-8.876672730652812940e-04
5.479086052146000156e+02,-2.610786097251042103e-04
5.480261711591055018e+02,-2.416543611615313680e-03
5.481437401285613760e+02,5.409548793503225501e-04
5.482613121201420654e+02,-1.539319482939065405e-03
5.483788871310216564e+02,-9.628579126661025375e-04
5.484964651583745763e+02,2.652558674806446029e-04
5.486140461993750250e+02,1.462040214457373858e-05
5.487316302511972026e+02,-1.088175645334137943e-03
5.488492173110155363e+02,-2.861421562587112915e-04
5.489668073760043399e+02,-9.879214591997096187e-04
5.490844004433376995e+02,1.167543542690499580e-03
5.492019965101899288e+02,-4.365234354603537785e-04
5.493195955737354552e+02,4.156371466822870900e-04
5.494371976311483650e+02,-1.012985005733316700e-03
5.495548026796029717e+02,1.543496740694605797e-03
5.496724107162737027e+02,-1.639573669073493946e-03
5.497900217383346444e+02,3.968394867818082484e-05
5.499076357429601103e+02,-1.038048552266923781e-03
5.500252527273244141e+02,3.968394867818082484e-05
5.501428726886018694e+02,6.474749521178791280e-05
5.502604956239666762e+02,-6.620953542628175634e-04
5.503781215305930345e+02,3.655100536150729276e-04
5.504957504056553717e+02,9.670351704216429301e-04
5.506133822463280012e+02,5.158913328167154689e-04
5.507310170497848958e+02,4.407006932158941711e-04
5.508486548132007101e+02,-1.608244235906758585e-04
5.509662955337494168e+02,2.401923209470374946e-04
5.510839392086054431e+02,-1.063112098800530862e-03
5.512015858349429891e+02,1.650016813462162511e-04
5.513192354099363683e+02,-1.357608770570687773e-04
5.514368879307598945e+02,-8.876672730652812940e-04
5.515545433945877676e+02,1.399381348126091699e-04
5.516722017985943012e+02,-1.608244235906758585e-04
5.517898631399536953e+02,3.968394867818082484e-05
5.519075274158403772e+02,9.670351704216429301e-04
5.520251946234284333e+02,-1.608244235906758585e-04
5.521428647598922907e+02,1.368051914959356229e-03
5.522605378224061496e+02,4.156371466822870900e-04
5.523782138081443236e+02,5.660184258839296313e-04
5.524958927142810126e+02,-1.439065296804637080e-03
5.526135745379905302e+02,1.900652278798233322e-04
5.527312592764471901e+02,1.368051914959356229e-03
5.528489469268251923e+02,-6.057023745624751343e-05
5.529666374862988505e+02,6.474749521178791280e-05
5.530843309520423645e+02,5.660184258839296313e-04
5.532020273212301618e+02,-7.122224473300317257e-04
5.533197265910364422e+02,-6.119682611956034010e-04
5.534374287586354058e+02,-5.618411681283892387e-04
5.535551338212013661e+02,2.151287744134304134e-04
5.536728417759086369e+02,-1.739827855207922271e-03
5.537905526199315318e+02,1.167543542690499580e-03
5.539082663504442507e+02,3.968394867818082484e-05
5.540259829646209937e+02,8.667809842872146054e-04
5.541437024596361880e+02,-1.113239191867745025e-03
5.542614248326640336e+02,-6.370318077292104822e-04
5.543791500808788442e+02,-8.626037265316742128e-04
5.544968782014547060e+02,4.657642397495012523e-04
5.546146091915661600e+02,-7.122224473300317257e-04
5.547323430483872926e+02,6.161455189511437936e-04
5.548500797690925310e+02,-4.365234354603537785e-04
5.549678193508559616e+02,-5.367776215947821575e-04
5.550855617908520117e+02,-8.876672730652812940e-04
5.552033070862549948e+02,-7.874130869308529693e-04
5.553210552342389974e+02,-1.238556924535780430e-03
5.554388062319783330e+02,-3.112057027923183727e-04
5.555565600766474290e+02,-1.063112098800530862e-03
5.556743167654203717e+02,3.905736001486800088e-04
5.557920762954714746e+02,-2.610786097251042103e-04
5.559098386639751652e+02,-4.365234354603537785e-04
5.560276038681055297e+02,-6.057023745624751343e-05
5.561453719050369955e+02,-4.866505285275679409e-04
5.562631427719436488e+02,-5.618411681283892387e-04
5.563809164659999169e+02,1.462040214457373858e-05
5.564986929843801136e+02,-5.117140750611750763e-04
5.566164723242583250e+02,-3.550669092264043225e-05
5.567342544828089785e+02,-1.789954948275136433e-03
5.568520394572062742e+02,-4.365234354603537785e-04
5.569698272446244118e+02,6.913361585519650371e-04
5.570876178422379326e+02,-1.138302738401352106e-03
5.572054112472208089e+02,-6.119682611956034010e-04
5.573232074567474683e+02,-2.861421562587112915e-04
5.574410064679921106e+02,4.156371466822870900e-04
5.575588082781291632e+02,-1.664637215607101027e-03
5.576766128843327124e+02,6.474749521178791280e-05
5.577944202837770717e+02,-2.610786097251042103e-04
5.579122304736366686e+02,-5.869047146619963198e-04
5.580300434510854757e+02,6.662726120183579560e-04
5.581478592132981476e+02,-8.563378398985460138e-05
5.582656777574486568e+02,-1.539319482939065405e-03
5.583834990807113172e+02,1.650016813462162511e-04
5.585013231802605560e+02,-8.563378398985460138e-05
5.586191500532704595e+02,-8.375401799980671316e-04
5.587369796969155686e+02,1.342988368425749148e-03
5.588548121083697424e+02,-8.563378398985460138e-05
5.589726472848076355e+02,6.474749521178791280e-05
5.590904852234034479e+02,3.655100536150729276e-04
5.592083259213311521e+02,-1.858879701242829397e-04
5.593261693757654029e+02,1.399381348126091699e-04
5.594440155838804003e+02,4.657642397495012523e-04
5.595618645428502305e+02,7.163997050855721183e-04
5.596797162498492071e+02,-8.375401799980671316e-04
5.597975707020518712e+02,-1.865145587875957677e-03
5.599154278966320817e+02,-5.117140750611750763e-04
5.600332878307644933e+02,3.404465070814658464e-04
5.601511505016230785e+02,1.462040214457373858e-05
5.602690159063822648e+02,5.660184258839296313e-04
5.603868840422163657e+02,8.417174377536075242e-04
5.605047549062995813e+02,-7.623495403972458881e-04
5.606226284958061115e+02,-6.871589007964246446e-04
5.607405048079103835e+02,-2.065653960144814109e-03
5.608583838397865975e+02,5.910819724175367124e-04
5.609762655886090670e+02,1.650016813462162511e-04
5.610941500515519920e+02,-7.372859938636388069e-04
5.612120372257896861e+02,2.420720869370853855e-03
5.613299271084963493e+02,-1.414001750271029999e-03
5.614478196968464090e+02,-1.689700762140708109e-03
5.615657149880139514e+02,2.903194140142516841e-04
5.616836129791734038e+02,1.117416449623285417e-03
5.618015136674990799e+02,-6.620953542628175634e-04
5.619194170501650660e+02,8.667809842872146054e-04
5.620373231243456758e+02,-6.057023745624751343e-05
5.621552318872153364e+02,1.468306101093784554e-03
5.622731433359481343e+02,-7.122224473300317257e-04
5.623910574677184968e+02,-6.057023745624751343e-05
5.625089742797006238e+02,-1.288684017602994593e-03
5.626268937690687153e+02,-8.563378398985460138e-05
5.627448159329971986e+02,-2.109515166578900208e-04
5.628627407686601600e+02,8.417174377536075242e-04
5.629806682732321406e+02,-1.639573669073493946e-03
5.630985984438871128e+02,-2.109515166578900208e-04
5.632165312777995041e+02,-6.370318077292104822e-04
5.633344667721436281e+02,8.166538912200004430e-04
5.634524049240936847e+02,-6.057023745624751343e-05
5.635703457308239877e+02,-2.109515166578900208e-04
5.636882891895088505e+02,-8.375401799980671316e-04
5.638062352973223597e+02,1.944513485232319313e-03
5.639241840514389423e+02,-1.063112098800530862e-03
5.640421354490327985e+02,6.662726120183579560e-04
5.641600894872783556e+02,-1.890209134409564758e-03
5.642780461633496998e+02,6.474749521178791280e-05
5.643960054744211448e+02,-5.367776215947821575e-04
5.645139674176671178e+02,8.417174377536075242e-04
5.646319319902617053e+02,-6.620953542628175634e-04
5.647498991893792208e+02,-8.563378398985460138e-05
5.648678690121939781e+02,-1.388938203737422918e-03
5.649858414558802906e+02,-6.370318077292104822e-04
5.651038165176122448e+02,-1.608244235906758585e-04
5.652217941945643815e+02,1.067289356556071255e-03
5.653397744839107872e+02,-1.063112098800530862e-03
5.654577573828257755e+02,-2.360150631914971020e-04
5.655757428884836600e+02,-8.626037265316742128e-04
5.656937309980586406e+02,1.900652278798233322e-04
5.658117217087251447e+02,-4.615869819939608597e-04
5.659297150176571449e+02,-3.550669092264043225e-05
5.660477109220291823e+02,-1.338811110670208755e-03
5.661657094190155703e+02,-1.263620471069387512e-03
5.662837105057903955e+02,4.407006932158941711e-04
5.664017141795278576e+02,8.667809842872146054e-04
5.665197204374024977e+02,-1.238556924535780430e-03
5.666377292765885159e+02,2.151287744134304134e-04
5.667557406942599982e+02,1.462040214457373858e-05
5.668737546875913722e+02,-1.106973305234616826e-04
5.669917712537569514e+02,-1.564383029472672486e-03
5.671097903899309358e+02,-2.610786097251042103e-04
5.672278120932876391e+02,-1.213493378002173349e-03
5.673458363610012611e+02,-3.362692493259254538e-04
5.674638631902461157e+02,-7.372859938636388069e-04
5.675818925781964026e+02,-6.057023745624751343e-05
5.676999245220265493e+02,-4.866505285275679409e-04
5.678179590189107557e+02,8.667809842872146054e-04
5.679359960660233355e+02,3.404465070814658464e-04
5.680540356605383749e+02,-4.615869819939608597e-04
5.681720777996304150e+02,2.151287744134304134e-04
5.682901224804735421e+02,8.981104174539499398e-05
5.684081697002420697e+02,-7.623495403972458881e-04
5.685262194561104252e+02,6.662726120183579560e-04
5.686442717452525812e+02,9.169080773544287678e-04
5.687623265648430788e+02,-1.357608770570687773e-04
5.688803839120560042e+02,-1.539319482939065405e-03
5.689984437840657847e+02,-1.106973305234616826e-04
5.691165061780466203e+02,2.151287744134304134e-04
5.692345710911727110e+02,8.667809842872146054e-04
5.693526385206184841e+02,-1.288684017602994593e-03
5.694707084635581396e+02,4.908277862831083877e-04
5.695887809171658773e+02,-1.858879701242829397e-04
5.697068558786160111e+02,8.417174377536075242e-04
5.698249333450828544e+02,1.794132206030676826e-03
5.699430133137407211e+02,-1.614510122539886865e-03
5.700610957817639246e+02,3.905736001486800088e-04
5.701791807463264377e+02,1.418179008026570391e-03
5.702972682046029149e+02,-7.874130869308529693e-04
5.704153581537673290e+02,3.404465070814658464e-04
5.705334505909941072e+02,-2.190971692812849515e-03
5.706515455134574495e+02,8.166538912200004430e-04
5.707696429183317832e+02,-3.112057027923183727e-04
5.708877428027911947e+02,7.163997050855721183e-04
5.710058451640099975e+02,2.903194140142516841e-04
5.711239499991626190e+02,-1.113239191867745025e-03
5.712420573054231454e+02,-2.610786097251042103e-04
5.713601670799658905e+02,8.166538912200004430e-04
5.714782793199651678e+02,-1.388938203737422918e-03
5.715963940225951774e+02,1.267797728824927904e-03
5.717145111850304602e+02,6.913361585519650371e-04
5.718326308044448751e+02,9.169080773544287678e-04
5.719507528780129633e+02,-3.550669092264043225e-05
5.720688774029089245e+02,-1.614510122539886865e-03
5.721870043763070726e+02,-1.858879701242829397e-04
5.723051337953816073e+02,-9.879214591997096187e-04
5.724232656573069562e+02,2.401923209470374946e-04
5.725413999592572054e+02,2.401923209470374946e-04
5.726595366984065549e+02,-5.367776215947821575e-04
5.727776758719296595e+02,1.217670635757713742e-03
5.728958174770003779e+02,2.652558674806446029e-04
5.730139615107932514e+02,-1.414001750271029999e-03
5.731321079704824797e+02,-1.012985005733316700e-03
5.732502568532422629e+02,-4.365234354603537785e-04
5.733684081562470283e+02,-8.876672730652812940e-04
5.734865618766708621e+02,-4.365234354603537785e-04
5.736047180116881918e+02,-1.138302738401352106e-03
5.737228765584732173e+02,1.900652278798233322e-04
5.738410375142002522e+02,1.067289356556071255e-03
5.739592008760434965e+02,1.067289356556071255e-03
5.740773666411771501e+02,-1.288684017602994593e-03
5.741955348067757541e+02,2.151287744134304134e-04
5.743137053700133947e+02,-1.564383029472672486e-03
5.744318783280643856e+02,-4.866505285275679409e-04
5.745500536781030405e+02,-1.038048552266923781e-03
5.746682314173034456e+02,-1.539319482939065405e-03
5.747864115428401419e+02,-4.365234354603537785e-04
5.749045940518872158e+02,1.944513485232319313e-03
5.750227789416189808e+02,-8.375401799980671316e-04
5.751409662092097506e+02,1.462040214457373858e-05
5.752591558518338388e+02,-1.608244235906758585e-04
5.753773478666653318e+02,2.094894764433961800e-03
5.754955422508786569e+02,-2.266162332413670759e-03
5.756137390016481277e+02,-1.012985005733316700e-03
5.757319381161479441e+02,-1.012985005733316700e-03
5.758501395915523062e+02,-1.088175645334137943e-03
5.759683434250356413e+02,-1.363874657203815836e-03
5.760865496137721493e+02,7.665267981527862807e-04
5.762047581549359165e+02,-1.357608770570687773e-04
5.763229690457015977e+02,5.409548793503225501e-04
5.764411822832432790e+02,6.474749521178791280e-05
5.765593978647350468e+02,-2.360150631914971020e-04
5.766776157873514421e+02,2.401923209470374946e-04
5.767958360482666649e+02,4.156371466822870900e-04
5.769140586446549150e+02,6.474749521178791280e-05
5.770322835736906200e+02,5.409548793503225501e-04
5.771505108325477522e+02,-1.589446576006279567e-03
5.772687404184009665e+02,3.404465070814658464e-04
5.773869723284242355e+02,-8.124766334644600504e-04
5.775052065597919864e+02,-1.858879701242829397e-04
5.776234431096785329e+02,1.067289356556071255e-03
5.777416819752579613e+02,-7.122224473300317257e-04
5.778599231537046990e+02,-1.012985005733316700e-03
5.779781666421929458e+02,-2.360150631914971020e-04
5.780964124378970155e+02,1.650016813462162511e-04
5.782146605379912216e+02,2.401923209470374946e-04
5.783329109396496506e+02,-1.858879701242829397e-04
5.784511636400468433e+02,-3.550669092264043225e-05
5.785694186363568861e+02,-2.190971692812849515e-03
5.786876759257540925e+02,-1.489192389871851242e-03
5.788059355054127764e+02,-1.044314438903334599e-05
5.789241973725071375e+02,1.794132206030676826e-03
5.790424615242114896e+02,1.650016813462162511e-04
5.791607279577001464e+02,2.903194140142516841e-04
5.792789966701473077e+02,-7.874130869308529693e-04
5.793972676587272872e+02,2.170085404034783044e-03
5.795155409206142849e+02,-6.620953542628175634e-04
5.796338164529827282e+02,4.156371466822870900e-04
5.797520942530068169e+02,-8.375401799980671316e-04
5.798703743178607510e+02,3.153829605478587652e-04
5.799886566447189580e+02,-1.639573669073493946e-03
5.801069412307555240e+02,1.643750926829034339e-03
5.802252280731448764e+02,-8.375401799980671316e-04
5.803435171690612151e+02,1.844259299097890988e-03
5.804618085156787402e+02,-1.163366284934959187e-03
5.805801021101718788e+02,-2.861421562587112915e-04
5.806983979497148312e+02,-4.365234354603537785e-04
5.808166960314817970e+02,1.693878019896248501e-03
5.809349963526472038e+02,-1.840082041342350596e-03
5.810532989103852515e+02,1.718941566429855582e-03
5.811716037018701400e+02,-1.388938203737422918e-03
5.812899107242762966e+02,1.568560287228212878e-03
5.814082199747779214e+02,-2.360150631914971020e-04
5.815265314505491006e+02,1.518433194160998716e-03
5.816448451487644888e+02,1.142479996156892498e-03
5.817631610665980588e+02,1.769068659497069745e-03
5.818814792012241242e+02,-6.057023745624751343e-05
5.819997995498169985e+02,-1.357608770570687773e-04
5.821181221095509954e+02,4.156371466822870900e-04
5.822364468776004287e+02,8.667809842872146054e-04
5.823547738511394982e+02,-6.620953542628175634e-04
5.824731030273424039e+02,-3.550669092264043225e-05
5.825914344033835732e+02,4.407006932158941711e-04
5.827097679764370923e+02,1.468306101093784554e-03
5.828281037436773886e+02,-5.618411681283892387e-04
5.829464417022786620e+02,2.652558674806446029e-04
5.830647818494153398e+02,-1.238556924535780430e-03
5.831831241822613947e+02,5.660184258839296313e-04
5.833014686979913677e+02,-6.370318077292104822e-04
5.834198153937794586e+02,2.652558674806446029e-04
5.835381642667998676e+02,-4.615869819939608597e-04
5.836565153142269082e+02,8.667809842872146054e-04
5.837748685332348941e+02,-1.088175645334137943e-03
5.838932239209980253e+02,2.145021857501175962e-03
5.840115814746907290e+02,4.156371466822870900e-04
5.841299411914869779e+02,2.401923209470374946e-04
5.842483030685614267e+02,-1.113239191867745025e-03
5.843666671030880480e+02,3.404465070814658464e-04
5.844850332922412690e+02,-1.489192389871851242e-03
5.846034016331952898e+02,-2.610786097251042103e-04
5.847217721231243104e+02,1.148745882790020752e-04
5.848401447592028717e+02,-3.550669092264043225e-05
5.849585195386050600e+02,-2.610786097251042103e-04
5.850768964585050753e+02,7.163997050855721183e-04
5.851952755160773449e+02,4.908277862831083877e-04
5.853136567084959552e+02,8.417174377536075242e-04
5.854320400329354470e+02,-2.109515166578900208e-04
5.855504254865699068e+02,-1.188429831468566268e-03
5.856688130665736480e+02,1.900652278798233322e-04
5.857872027701209845e+02,1.468306101093784554e-03
5.859055945943861161e+02,3.153829605478587652e-04
5.860239885365433565e+02,2.151287744134304134e-04
5.861423845937670194e+02,1.568560287228212878e-03
5.862607827632311910e+02,-4.114598889267466974e-04
5.863791830421104123e+02,-8.876672730652812940e-04
5.864975854275787697e+02,-1.608244235906758585e-04
5.866159899168105767e+02,-1.113239191867745025e-03
5.867343965069801470e+02,-1.188429831468566268e-03
5.868528051952616806e+02,-6.057023745624751343e-05
5.869712159788296049e+02,-1.764891401741529352e-03
5.870896288548581197e+02,-6.620953542628175634e-04
5.872080438205213113e+02,1.493369647627391635e-03
5.873264608729937208e+02,2.652558674806446029e-04
5.874448800094494345e+02,3.968394867818082484e-05
5.875633012270628797e+02,-7.623495403972458881e-04
5.876817245230082563e+02,-5.367776215947821575e-04
5.878001498944597643e+02,-9.879214591997096187e-04
5.879185773385917173e+02,1.092352903089678336e-03
5.880370068525785427e+02,9.419716238880358489e-04
5.881554384335942132e+02,9.920987169552500113e-04
5.882738720788133833e+02,3.968394867818082484e-05
5.883923077854099120e+02,1.267797728824927904e-03
5.885107455505583403e+02,-2.360150631914971020e-04
5.886291853714328681e+02,-8.876672730652812940e-04
5.887476272452079229e+02,1.462040214457373858e-05
5.888660711690574772e+02,3.968394867818082484e-05
5.889845171401559583e+02,2.401923209470374946e-04
5.891029651556777935e+02,6.662726120183579560e-04
5.892214152127969555e+02,-8.375401799980671316e-04
5.893398673086878716e+02,-4.866505285275679409e-04
5.894583214405248555e+02,-5.869047146619963198e-04
5.895767776054821070e+02,1.718941566429855582e-03
5.896952358007340536e+02,-8.563378398985460138e-05
5.898136960234546677e+02,3.905736001486800088e-04
5.899321582708184906e+02,9.670351704216429301e-04
5.900506225399996083e+02,6.662726120183579560e-04
5.901690888281724483e+02,2.401923209470374946e-04
5.902875571325112105e+02,-8.626037265316742128e-04
5.904060274501900949e+02,-8.876672730652812940e-04
5.905244997783836425e+02,1.399381348126091699e-04
5.906429741142658258e+02,-1.138302738401352106e-03
5.907614504550110723e+02,5.660184258839296313e-04
5.908799287977935819e+02,-3.863963423931396162e-04
5.909984091397875545e+02,-1.489192389871851242e-03
5.911168914781676449e+02,-9.127308195988883752e-04
5.912353758101075982e+02,5.910819724175367124e-04
5.913538621327820692e+02,-2.109515166578900208e-04
5.914723504433651442e+02,1.342988368425749148e-03
5.915908407390311368e+02,-7.623495403972458881e-04
5.917093330169543606e+02,1.067289356556071255e-03
5.918278272743091293e+02,-1.357608770570687773e-04
5.919463235082696428e+02,-6.370318077292104822e-04
5.920648217160101012e+02,1.017162263488857092e-03
5.921833218947049318e+02,-1.188429831468566268e-03
5.923018240415283344e+02,1.117416449623285417e-03
5.924203281536545092e+02,-1.689700762140708109e-03
5.925388342282578833e+02,-8.626037265316742128e-04
5.926573422625126568e+02,4.156371466822870900e-04
5.927758522535930297e+02,-1.163366284934959187e-03
5.928943641986734292e+02,8.667809842872146054e-04
5.930128780949279417e+02,7.915903446863933619e-04
5.931313939395308807e+02,8.981104174539499398e-05
5.932499117296567874e+02,1.744005112963462664e-03
5.933684314624795206e+02,1.148745882790020752e-04
5.934869531351737351e+02,-1.608244235906758585e-04
5.936054767449134033e+02,-2.109515166578900208e-04
5.937240022888729527e+02,2.370593776303639693e-03
5.938425297642265832e+02,5.409548793503225501e-04
5.939610591681487222e+02,-1.113239191867745025e-03
5.940795904978135695e+02,-1.238556924535780430e-03
5.941981237503952116e+02,-9.127308195988883752e-04
5.943166589230681893e+02,-3.362692493259254538e-04
5.944351960130065891e+02,1.317924821892142067e-03
5.945537350173847244e+02,1.067289356556071255e-03
5.946722759333767954e+02,-8.563378398985460138e-05
5.947908187581573429e+02,4.908277862831083877e-04
5.949093634889004534e+02,-1.113239191867745025e-03
5.950279101227804404e+02,4.407006932158941711e-04
5.951464586569713902e+02,9.920987169552500113e-04
5.952650090886479575e+02,-3.362692493259254538e-04
5.953835614149840012e+02,-6.057023745624751343e-05
5.955021156331540624e+02,1.650016813462162511e-04
5.956206717403324546e+02,-6.871589007964246446e-04
5.957392297336932643e+02,-1.238556924535780430e-03
5.958577896104106912e+02,1.167543542690499580e-03
5.959763513676593902e+02,-5.367776215947821575e-04
5.960949150026132202e+02,2.546038602038889261e-03
5.962134805124467221e+02,-6.119682611956034010e-04
5.963320478943340959e+02,-1.044314438903334599e-05
5.964506171454495416e+02,-1.414001750271029999e-03
5.965691882629673728e+02,-4.114598889267466974e-04
5.966877612440619032e+02,-7.623495403972458881e-04
5.968063360859075601e+02,-1.608244235906758585e-04
5.969249127856782025e+02,4.657642397495012523e-04
5.970434913405483712e+02,2.094894764433961800e-03
5.971620717476923801e+02,-1.357608770570687773e-04
5.972806540042845427e+02,6.913361585519650371e-04
5.973992381074988316e+02,-8.375401799980671316e-04
5.975178240545096742e+02,1.148745882790020752e-04
5.976364118424914977e+02,5.409548793503225501e-04
5.977550014686185023e+02,-6.620953542628175634e-04
5.978735929300647740e+02,-1.739827855207922271e-03
5.979921862240048540e+02,9.419716238880358489e-04
5.981107813476128285e+02,-1.388938203737422918e-03
5.982293782980630112e+02,5.660184258839296313e-04
5.983479770725296021e+02,-1.063112098800530862e-03
5.984665776681871421e+02,-4.615869819939608597e-04
5.985851800822097175e+02,1.017162263488857092e-03
5.987037843117714147e+02,-8.375401799980671316e-04
5.988223903540468882e+02,-3.863963423931396162e-04
5.989409982062102245e+02,-1.106973305234616826e-04
5.990596078654355097e+02,-1.012985005733316700e-03
5.991782193288973986e+02,1.769068659497069745e-03
5.992968325937699774e+02,1.462040214457373858e-05
5.994154476572273325e+02,6.662726120183579560e-04
5.995340645164441185e+02,-1.739827855207922271e-03
5.996526831685943080e+02,2.401923209470374946e-04
5.997713036108523283e+02,2.652558674806446029e-04
5.998899258403923795e+02,-9.628579126661025375e-04
6.000085498543886615e+02,4.156371466822870900e-04
6.001271756500156016e+02,1.650016813462162511e-04
6.002458032244473998e+02,-4.615869819939608597e-04
6.003644325748583697e+02,8.918445308208216866e-04
6.004830636984227112e+02,-6.871589007964246446e-04
6.006016965923147382e+02,3.968394867818082484e-05
6.007203312537087641e+02,-1.357608770570687773e-04
6.008389676797789889e+02,-2.861421562587112915e-04
6.009576058676998400e+02,-9.377943661324954563e-04
6.010762458146452900e+02,4.407006932158941711e-04
6.011948875177897662e+02,-8.626037265316742128e-04
6.013135309743076959e+02,-3.550669092264043225e-05
6.014321761813732792e+02,-4.114598889267466974e-04
6.015508231361606022e+02,5.910819724175367124e-04
6.016694718358442060e+02,-4.615869819939608597e-04
6.017881222775980632e+02,2.646292788173317586e-03
6.019067744585967148e+02,-1.213493378002173349e-03
6.020254283760143608e+02,7.414632516191791995e-04
6.021440840270250874e+02,-8.375401799980671316e-04
6.022627414088034357e+02,1.167543542690499580e-03
6.023814005185236056e+02,-1.363874657203815836e-03
6.025000613533597971e+02,1.650016813462162511e-04
6.026187239104863238e+02,-6.119682611956034010e-04
6.027373881870773857e+02,1.493369647627391635e-03
6.028560541803072965e+02,-1.238556924535780430e-03
6.029747218873503698e+02,-1.313747564136601674e-03
6.030933913053809192e+02,-1.313747564136601674e-03
6.032120624315732584e+02,2.652558674806446029e-04
6.033307352631013600e+02,-8.124766334644600504e-04
6.034494097971398787e+02,4.407006932158941711e-04
6.035680860308627871e+02,5.158913328167154689e-04
6.036867639614445125e+02,1.242734182291320823e-03
6.038054435860593685e+02,-1.539319482939065405e-03
6.039241249018814415e+02,9.920987169552500113e-04
6.040428079060852724e+02,-6.057023745624751343e-05
6.041614925958448339e+02,6.161455189511437936e-04
6.042801789683346669e+02,8.667809842872146054e-04
6.043988670207288578e+02,8.667809842872146054e-04
6.045175567502017202e+02,-4.615869819939608597e-04
6.046362481539275677e+02,1.994640578299533475e-03
6.047549412290807140e+02,5.660184258839296313e-04
6.048736359728352454e+02,3.905736001486800088e-04
